period,accountsPayable,accruedExpenses,additionalPaidInCapital,cashDuefromBanks,commonStockTotal,customerLiabilityAcceptances,deferredIncomeTax,goodwillNet,intangiblesNet,longTermDebt,longTermInvestments,minorityInterest_x,netLoans,otherAssetsTotal,otherCurrentliabilitiesTotal,otherEarningAssetsTotal,otherEquityTotal,otherLiabilitiesTotal,otherLongTermAssetsTotal,propertyPlantEquipmentTotalNet,retainedEarnings,tangibleBookValueperShare,totalAssets,totalCommonSharesOutstanding,totalDebt,totalDeposits,totalEquity,totalLiabilities,totalLiabilitiesShareholdersEquity,totalLongTermDebt,totalShortTermBorrowings,unrealizedGainLoss,dilutedAverageShares,dilutedEPS,interestIncomeBank,loanLossProvision,minorityInterest_y,netIncome,netIncomeAfterTaxes,netIncomeBeforeTaxes,netInterestIncAfterLoanLossProv,netInterestIncome,nonInterestExpenseBank,nonInterestIncomeBank,provisionforIncomeTaxes,totalAdjustmentstoNetIncome,totalInterestExpense,capitalExpenditures,cashInterestPaid,cashTaxesPaid,cashfromFinancingActivities,cashfromInvestingActivities,cashfromOperatingActivities,changesinWorkingCapital,depreciationDepletion,financingCashFlowItems,foreignExchangeEffects,issuanceRetirementofDebtNet,issuanceRetirementofStockNet,netChangeinCash,netIncomeStartingLine,nonCashItems,otherInvestingCashFlowItemsTotal,totalCashDividendsPaid,ticker,market,accountsReceivableTradeNet,accumulatedDepreciationTotal,cashEquivalents,cashandShortTermInvestments,currentPortofLTDebtCapitalLeases,noteReceivableLongTerm,notesPayableShortTermDebt,otherCurrentAssetsTotal,otherReceivables,prepaidExpenses,propertyPlantEquipmentTotalGross,totalCurrentAssets,totalCurrentLiabilities,totalInventory,totalReceivablesNet,costofRevenueTotal,depreciationAmortization,gainLossonSaleofAssets,grossProfit,interestExpIncNetOperatingTotal,interestIncExpNetNonOperatingTotal,operatingIncome,otherNonOperatingIncExpNet,otherOperatingExpensesTotal,revenue,sellingGeneralAdminExpensesTotal,totalOperatingExpense,unusualExpenseIncome,cash,shortTermInvestments,treasuryStockCommon,insuranceReceivables,policyLiabilities,amortizationofPolicyAcquisitionCosts,lossesBenefitsandAdjustmentsTotal,netInvestmentIncome,otherRevenueTotal,totalPremiumsEarned,cashPayments,cashReceipts,researchDevelopment,minorityInterest,payableAccrued,amortization,deferredTaxes,deferredPolicyAcquisitionCosts,realizedUnrealizedGainsLosses,otherBearingLiabilitiesTotal,totalPreferredSharesOutstanding,fuelExpense,eSOPDebtGuarantee,equityInAffiliates
2019-09-30,142.163,,28.452,,54.052,,41.997,451.708,33.158,334.322,4.052,5.495,,,121.795,,17.887,59.805,33.911,458.958,846.106,4.3975,1846.391,104.97581,528.639,,946.497,899.894,1846.391,334.322,,,105.7112,0.407,,,-0.232,43.064,43.296,60.226,,,,,16.93,,,-20.260000000000005,1.479,25.962999999999997,-26.246,-19.752000000000002,60.120999999999995,-17.882000000000005,17.002000000000002,-0.243,1.0790000000000002,4.875,-30.829,15.202,60.22600000000001,0.7750000000000004,0.5079999999999991,-0.04899999999999949,IP.MI,MI,281.875,,145.744,145.744,194.317,1.654,0.0,12.777,25.415999999999997,,,862.95,458.275,397.138,307.291,202.335,,,120.595,,-0.378,60.783,-0.179,-3.563,322.93,63.375,59.81199999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,180.734,,57.899,,54.587,,41.366,449.267,34.814,342.38,3.798,5.24,,,125.388,,5.722,59.488,33.21,450.792,803.042,4.16447,1860.68,104.97581,527.214,,921.25,939.43,1860.68,342.38,,,106.78049,0.43657,,,-0.329,46.617,46.946,64.483,,,,,17.537,,,-22.166999999999998,1.3869999999999998,11.593,2.4859999999999998,-31.448,61.727000000000004,-23.094,17.246,-0.18,-0.8089999999999999,39.801,-13.432,31.956000000000003,64.483,3.0919999999999996,-9.281,-23.703,IP.MI,MI,314.084,,136.244,136.244,184.834,1.653,0.0,13.346,25.899,,,887.146,490.956,397.573,339.983,227.701,,,131.892,,-1.381,65.865,-0.001,-2.858,359.593,68.885,66.02700000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,25075,41140.399999999994,9086.0,,1866,4055,5156.0,84877,1240,247,418788.0,9704.0,455,307606.12,4103,238184,14245,8878.0,17965.0,2.67437,816102.0,17483.34842,84877.0,434505.0,55968.0,760134.0,816102.0,84877.0,,-157,17633.06619,0.07582,2478.0,,3,872.0,805.0,1067.0,1727.0,1727.0,-7278.0,6618.0,262.0,,751.0,-1085,,,-167.0,-817.0,4191.0,-2193.0,632,0,0,,-165,3207.0,1907.0,3845.0,268.0,-2,ISP.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,25074,59353.7,9086.0,,1744,4163,4865.0,83094,1071,337,413182.0,12179.0,312,302549.11,4103,239234,14549,8822.0,15818.0,2.54426,828365.0,17493.12693,83094.0,450109.0,53535.0,774830.0,828365.0,83094.0,,-474,17460.23244,0.09511,2565.0,,-1,1216.0,1217.0,1601.0,1744.0,1744.0,-6529.0,6386.0,384.0,,821.0,-380,,,-3595.0,-471.0,242.0,-5566.0,583,-14,12,,-89,-3812.0,2265.0,2960.0,-91.0,-3492,ISP.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,,,,,,
2020-06-30,,,3691.703,,600.0,,334.74,6112.784,809.605,2630.779,1.459,,,,180.51,,,226.931,5.6,2007.255,203.743,-2.52754,9263.328,960.2,4025.701,,4495.446,4767.882,9263.328,2630.779,,,957.85024,0.04136,,,,38.13,38.13,55.037,,,,,16.907,,,-132.345,,,-102.36400000000026,-1.0709999999999127,103.924,-55.309000000000005,99.11300000000001,,,594.194,,0.4889999999999972,38.13,4.92,131.27400000000011,-696.558,INW.MI,MI,256.795,,47.523,47.685,1394.922,,,,22.144999999999982,,,326.625,1575.432,,278.94,5.742,99.113,,178.681,,-17.413,72.45,,0.171,184.423,4.804,106.231,2.143,,0.162,0.0,,,,,,,,,,,,,,17.07,,,,,,,
2020-03-31,144.299,2.175,3691.609,,600.0,,86.559,6712.276,13.031,2204.166,8.85,,,,636.457,,,225.775,12.062,1950.958,292.076,-2.23114,8985.583,959.97788,3306.855,,4583.463,4402.12,8985.583,3107.947,,,599.88889,0.06178,,,,33.526,33.526,47.268,,,,,13.742,,,-38.859,,,2053.05,-2143.366,56.501,-15.043,31.288,,,2053.05,,-33.815,33.526,-7.041,-2104.507,,INW.MI,MI,,-2003.303,39.743,39.864,177.837,,21.071,,,16.872,3954.261,288.406,981.839,,231.67,5.492,31.303,,97.465,,-9.466,56.734,,0.522,102.957,3.926,40.731,4.98,,0.121,-0.222,,,,,,,,,,,,,,13.771,,,,,,,
2019-12-31,74.398,0.531,660.0,,600.0,,,1411.77032,11.04437,139.94359,0.23463,,,,49.17384,,,113.06277,8.87113,995.70399,301.41483,0.23072,2592.42366,599.77788,794.06535,,1561.19271,1031.23095,2592.42366,670.40459,,,601.51153,0.0708,,,,40.44577,40.44577,56.12155,,,,,15.67578,,,-210.823,,,-83.32513000000003,-23.245999999999995,84.55529000000001,21.128619999999998,32.42941999999999,,,-83.32499999999999,,-22.015839999999997,40.44577000000001,30.42324,187.577,-0.0001299999999986312,INW.MI,MI,,-854.515,66.57012,81.68685,109.73376,,13.927,,,3.985,1850.21882,164.79922,247.76359,,79.12737,5.72123,32.127,,97.51201,,-5.70079,61.82234,,-2.23039,103.23324,2.82445,35.68967,2.96862,,15.11674,-0.22212,,,,,,,,,,,,,,-39.87176,,,,,,,
2019-09-30,76.647,0.378,660.0,,600.0,,37.917,1411.77,10.329,139.94,0.213,,,,50.114,,,109.671,7.092,986.596,261.084,0.16467,2634.323,599.77788,838.734,,1520.862,1113.461,2634.323,688.968,,,599.2,0.05259,,,,29.631,29.631,41.719,,,,,12.088,,,,,,-20.65100000000001,-12.319000000000003,52.06199999999998,-1.262,35.44299999999999,,,-20.636000000000003,,19.092,29.631,-23.965,-49.548,-0.015000000000000568,INW.MI,MI,,-851.085,88.586,107.842,109.348,,40.418,,,6.05,1837.681,218.323,276.905,,104.431,3.483,35.386,,92.803,,-6.685,48.404,,0.489,96.286,5.877,44.399,2.647,,19.256,-0.222,,,,,,,,,,,,,,12.215,,,,,,,
2019-06-30,60.155,0.349,660.0,,600.0,,25.702,1411.77,7.679,139.936,0.202,,,,57.586,,,112.251,7.055,969.56,231.259,0.11936,2576.055,599.77788,828.975,,1491.037,1085.018,2576.055,684.013,,,599.66688,0.06133,,,,36.843,36.843,51.96,,,,,15.117,,,-21.659999999999997,,,-155.015,-18.725,103.352,7.811999999999999,31.098000000000003,,,-28.476999999999997,,-70.388,36.842999999999996,12.482,2.9350000000000005,-126.538,INW.MI,MI,,-847.994,69.494,84.627,104.832,,40.13,,,12.527,1817.554,179.789,263.052,,82.635,6.502,31.354,,94.473,,-5.799,57.759,,0.456,100.975,4.993,36.714,-0.089,,15.133,-0.222,,,,,,,,,,,,,,15.117,,,,,,,
2019-12-31,299.09,,620.13,,1001.232,,92.484,68.654,6663.335,4114.419,33.853,234.558,,,439.013,,-345.283,854.274,131.497,350.001,284.302,-6.39152,8232.454,809.1355,4752.654,,1560.381,6672.073,8232.454,4171.497,,,809.1355,0.31077,,,-6.361,251.078,257.439,318.27,,,,,60.831,,,-413.04699999999997,46.479,,400.945,-353.745,204.58400000000006,-234.773,207.558,24.857,,383.597,10.953,251.784,257.43899999999996,-25.639999999999997,59.302,-18.462000000000018,IG.MI,MI,457.667,-342.399,262.237,267.356,581.157,,0.0,2.49,179.87900000000008,25.427,692.4,985.114,1319.26,52.295,637.546,82.93,207.558,,901.118,,43.796,274.474,,250.338,984.048,168.283,626.644,0.465,,5.119,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,221.036,,620.13,,1001.232,,70.79,13.008,5591.739,3667.876,181.243,,,,359.322,,-346.732,759.636,149.152,282.534,26.264,-5.31908,6659.998,809.1355,3948.32,,1300.894,5359.104,6659.998,3724.613,,,809.1355,0.20665,,,,166.16,166.16,229.257,,,,,63.097,,,62.85200000000003,-6.167999999999999,,-141.775,105.91399999999999,-92.46199999999999,102.786,-107.48500000000001,,,-120.637,,-128.423,-60.24000000000001,-27.522999999999996,43.062000000000005,-21.037999999999982,IG.MI,MI,211.622,-301.931,10.453,10.572,223.707,,0.0,10.515,144.541,29.967,584.465,442.322,804.065,35.105,356.163,60.124,198.315,,775.848,,-12.311,241.568,,180.08,835.972,154.442,534.28,1.443,,0.119,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,10304,129,,,2496.0,,218,3744,3158.0,3366,1045,11,,,2567,,-535,2044,1270,2670.0,3412.0,-3.42952,25881.0,575.0079,5678.0,,4930.0,20951.0,25881.0,3366.0,,-443,575.008,0.1102,,,-1.0,59.0,59.0,88.0,,,,,29.0,,,-73.0,,61.0,211.0,-103.0,-388.0,-1045.0,265.0,,-5.0,292.0,,-285.0,60.0,332.0,-30.0,-81.0,LDO.MI,MI,5369,,429,429.0,2312,313,0.0,527,795.0,92,,13681.0,15312.0,6469,6164,3731,249,,2147,,-97,251.0,-66,-17,5878.0,1656.0,1896.0,8,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,3791,172,,,2496.0,,245,3825,2939.0,3975,1257,11,,,10324,,-326,2021,1363,2608.0,3427.0,-2.50605,26893.0,575.0079,5006.0,,5323.0,21570.0,26893.0,3975.0,,-274,574.983,0.99117,,,-1.0,472.0,470.0,531.0,,,,,61.0,,,-594.0,,,-495.0,66.0,1375.0,-472.0,619.0,,-8.0,-495.0,,938.0,822.0,406.0,660.0,0.0,LDO.MI,MI,5386,,1962,1962.0,1031,436,0.0,410,805.0,79,,14465.0,15318.0,5823,6191,4564,206,,3258,,67,565.0,-101,51,7822.0,2322.0,2693.0,114,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,3017,809,,,2495.0,,294,3741,2940.0,4144,1094,11,,,9929,,-525,2123,1486,2601.0,2955.0,-3.43571,26356.0,574.84517,5467.0,,4706.0,21650.0,26356.0,4144.0,,-219,574.845,0.44875,,,0.0,349.0,252.0,338.0,,,,,86.0,,,-254.0,,35.0,,,,,286.0,,,,,,349.0,,,,LDO.MI,MI,5478,,1179,1179.0,1323,429,0.0,494,808.0,72,,14065.0,15078.0,6034,6286,3600,277,,2362,,-56,428.0,-34,-19,5962.0,1668.0,1934.0,8,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,,,2195.606,2193.9036,443.608,,333.182,778.238,127.364,21037.853,3830.857,91.67,48215.821,504.24,153.881,25375.49508,83.5,11836.012,650.9,500.171,6741.521,10.76231,82459.063,868.29426,28156.84,31637.028,10250.45,72208.613,82459.063,21255.893,6900.947,962.063,873.5163,0.53582,1005.815,102.122,-1.52,467.636,469.156,637.613,641.637,743.759,-674.625,670.601,168.457,,262.056,-28.939,,-140.876,-450.567,-28.938,-62.188,-473.615,,,0.0,,-49.838,-541.693,,,0.001,-400.729,MB.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175.848,,,,,,,,-394.884,947.187,,,,,,,,,,,,
2019-06-30,,,2195.606,2908.2102,443.608,,319.172,772.427,129.331,20134.055,3259.777,89.658,46086.952,524.895,281.766,23221.724059999997,,9752.111,681.651,285.849,6714.498,10.21651,78244.729,871.86988,25088.032,32904.763,9809.227,68435.502,78244.729,20134.055,4953.977,597.504,888.52004,0.42034,916.789,51.913,-0.72,372.506,373.226,500.154,627.009,678.922,-744.639,617.784,126.928,,237.867,-15.508,,-141.392,-193.95299999999997,168.81799999999998,665.019,348.9749999999999,,,-63.237,,-193.95300000000003,576.647,,,184.326,0.0,MB.MI,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-141.989,,,,,,,,-50.24000000000001,507.67600000000016,,,,,,,,,,,,
2019-12-31,248.621,39.933,,,51.596,,68.71,155.582,279.39,611.997,,0.08,,,145.651,,-4.585,17.362,137.655,806.54,1259.277,3.45336,2565.423,252.30972,738.778,,1306.288,1259.135,2565.423,611.997,,,264.81847,1.09017,,,-0.005,288.696,288.701,378.605,,,,,89.904,,,-81.246,,59.187000000000005,-61.500999999999976,-79.893,416.2729999999999,-76.937,91.01899999999999,53.907,-6.350999999999999,-116.77199999999999,0.5060000000000002,268.528,288.701,113.49000000000001,1.3529999999999998,0.8580000000000041,MONC.MI,MI,167.919,-328.122,759.073,762.193,105.526,21.936,21.255,,16.81899999999999,8.521,1134.662,1164.32,560.986,208.868,184.738,229.33,,,828.128,,-10.576,389.181,,,1057.458,438.947,438.947,,,3.12,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,241.384,32.922,,,51.59,,68.857,155.582,270.377,549.975,0.045,0.075,,,92.901,,-6.129,14.789,144.414,696.309,960.284,2.2982,2115.574,252.27872,658.901,,1005.745,1109.829,2115.574,549.975,,,251.14058,0.32792,,,-0.005,69.989,69.994,92.122,,,,,22.128,,,-42.414,,27.665,-182.3,-40.955,172.282,-26.577,80.104,-54.741,-4.753,-10.929,-14.922,-55.726,69.994,48.761,1.459,-101.708,MONC.MI,MI,80.039,-246.651,490.542,492.674,108.926,0.507,0.0,,27.477999999999994,5.08,942.96,848.34,476.133,243.069,107.517,133.094,,,437.152,,-10.496,102.618,,,570.246,318.259,334.534,16.275,,2.132,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,961.336,5.971,,,1904.375,,1053.058,,5648.007,3975.289,117.708,96.955,,,502.736,,,409.817,171.682,3409.158,2588.941,-1.15469,13092.35,1000.0,5569.161,,4493.316,8599.034,13092.35,4372.489,,,1000.0,0.07612,,,-1.245,37.219,38.464,50.61,,,,,12.146,,,-102.636,40.502,31.42,-5.841,-102.327,-660.181,-893.034,133.475,-197.8,-53.97,191.959,,-822.319,50.61,48.768,0.309,,PIRC.MI,MI,658.671,,797.809,809.811,1196.672,457.548,0.0,142.207,540.175,,,3288.247,2666.715,1137.383,1198.846,543.194,133.475,,508.378,,-37.761,88.371,,279.089,1051.572,7.443,420.00700000000006,,,12.002,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1546.714,265.034,,,1904.375,,1058.76,1886.988,3793.187,3544.461,280.137,102.182,,,330.007,,,436.925,133.703,3649.809,2820.074,-0.95573,13876.625,1000.0,5412.554,,4724.449,9152.176,13876.625,3949.836,,,1000.0,0.28273,,,-10.489,140.217,150.706,205.149,,,,,54.443,,,-96.096,-50.172,28.60600000000001,-183.742,-87.60499999999996,1114.322,742.6380000000001,133.317,10.841000000000008,-7.400999999999998,-194.565,,835.5740000000001,98.19600000000003,140.171,8.491,-0.018000000000000682,PIRC.MI,MI,679.99,,1609.821,1647.94,1397.944,211.213,64.774,37.148,462.7560000000001,,,3921.588,3604.473,1093.754,1142.746,1411.573,254.466,,1256.634,,-94.089,325.223,-25.985,101.233,2668.207,578.895,931.4109999999998,-3.183,,38.119,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,1146.676,2.551,,,1904.375,,1061.01,,5697.923,3693.273,145.565,92.0,,,528.38,,,457.542,162.408,3593.242,2746.027,-1.04752,13486.713,1000.0,5548.152,,4650.402,8836.311,13486.713,4093.973,,,1000.0,0.14275,,,-3.969,74.749,78.718,106.953,,,,,28.235,,,-92.87100000000001,83.10900000000001,37.387,-40.043000000000006,-79.48100000000002,171.742,-151.85400000000004,126.28999999999996,-94.19800000000001,-16.068,54.056,0.0,36.14999999999998,106.95299999999997,90.35300000000001,13.39,0.09899999999998954,PIRC.MI,MI,976.177,,781.231,795.956,1454.179,354.115,0.0,72.834,584.949,,,3533.46,3131.786,1103.544,1561.126,726.219,126.29,,655.318,,-65.909,172.862,,351.17,1381.537,4.996,482.4559999999999,,,14.725,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,1164.592,305.908,,,1904.375,,1074.309,1887.371,3838.256,3606.777,275.215,86.235,,,280.833,,,472.426,85.944,3593.594,2673.104,-1.14815,13376.152,1000.0,5414.37,,4577.479,8798.673,13376.152,3999.285,,,1000.0,0.13797,,,-9.074,297.917,306.991,417.11,,,,,110.119,,,-103.04,-6.820999999999998,45.845000000000006,-385.533,-100.478,272.289,-22.023000000000025,143.32600000000002,-16.659,-4.8340000000000005,-183.02499999999998,0.0,-218.55599999999998,280.076,-129.09,2.562,-185.849,PIRC.MI,MI,901.423,-957.434,741.767,754.559,1379.333,299.511,35.752,59.085,516.078,,4551.028,3396.261,3166.418,1165.116,1417.501,1391.556,252.881,,1263.291,,-84.631,524.823,-23.082,56.04,2654.847,514.493,738.4679999999998,-84.946,,12.792,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,1486,,,,1306.0,,898,,656.0,19589,228803,6,,229.0,1495,,,3800,1503,3223.0,7602.0,6.31279,251202.0,1300.85204,92671.0,,8868.0,242334.0,251202.0,19589.0,,,1303.10263,0.41954,,,0,546.0,546.0,773.0,,,,,227.0,,,-112,,,947.0,-147.0,-217.0,1541.0,136,0.0,,1349,,583.0,240.0,-2134.0,-35.0,-402.0,PST.MI,MI,,,9559,,73082,6181,,,,,,,,,1048,,339,,,,8,765.0,,1290,,2688,12005.0,1.0,,,-40,,141978.0,,7687.0,,,12259.199999999999,,,,,,,,,,,,,,
2020-03-31,1557,,,,1306.0,,978,,644.0,16038,222987,1,,199.0,2272,,-166.0,3835,1770,3193.0,7618.0,6.20824,245509.0,1300.85204,91562.0,,8720.0,236789.0,245509.0,16038.0,,2.0,1296.61017,0.236,,,0,306.0,306.0,447.0,,,,,141.0,,,-97,,,480.0,-90.0,2215.0,761.0,203,1.0,,479,0.0,2605.0,306.0,945.0,7.0,,PST.MI,MI,,,9376,,75524,6514,0.0,,,,,,,,826,,203,,,,6,441.0,,693,,1418,4903.0,,,,-40,,136584.0,,2589.0,,,5130.24,,,,,,,,,,,,,,
2019-12-31,1627,,,,1306.0,,887,18.0,630.0,7364,219522,0,,271.0,2384,,1135.0,16438,1199,3269.0,7295.0,6.95698,238251.0,1300.85204,66956.0,,9698.0,228553.0,238251.0,8424.0,,2.0,1300.94555,0.46924,,,0,579.0,579.0,773.0,,,,,194.0,,,-345,23.0,,138.0,-357.0,377.0,528.0,199,,,338,0.0,158.0,789.0,-1139.0,-12.0,-200.0,PST.MI,MI,,-6368.0,5636,,10215,5952,48317.0,,,,9637.0,,,,938,,392,,,28.0,126,647.0,,1249,,3153,13847.0,42.0,816.0,,-40,,140261.0,,8983.0,,,13920.96,,,,,,,,,-7.0,,,,,
2019-09-30,1556,,,,1306.0,,1116,,545.0,14818,227999,0,,205.0,2433,,1859.0,3600,1119,3202.0,7204.0,7.52122,245767.0,1300.85204,84104.0,,10329.0,235438.0,245767.0,14818.0,,0.0,1300.81301,0.246,,,0,320.0,320.0,464.0,,,,,144.0,,,-159,,,-591.0,-168.0,1225.0,4309.0,194,0.0,,-591,0.0,466.0,320.0,-3598.0,-9.0,0.0,PST.MI,MI,,,5694,,69286,5911,0.0,,,,,,,,1092,,194,,,,5,459.0,,622,,1294,6636.0,,,,-40,,142629.0,,4526.0,,,6811.2,,,,,,,,,,,,,,
2019-06-30,1521,,,,1306.0,,747,18.0,524.0,5823,213403,0,,311.0,2180,,-75.0,15401,1475,3229.0,6922.0,5.8208,231051.0,1300.85204,69014.0,,8114.0,222937.0,231051.0,6950.0,,1.0,1299.82964,0.59074,,,0,763.0,763.0,1099.0,,,,,336.0,,,-165,,,-870.0,-116.0,819.0,-1503.0,193,,,-296,0.0,-167.0,324.0,1805.0,49.0,-574.0,PST.MI,MI,,-6236.0,4374,,9760,5954,52304.0,,,,9465.0,,,,1006,,382,,,18.0,18,1081.0,,1124,,2900,16911.0,7.0,757.0,,-40,,134074.0,,12480.0,,,17280.0,,,,,,,,,-8.0,,,,,
2020-06-30,1728.0,,,,27.0,,199.0,,2124.0,3038.0,329.0,181.0,,,1663.0,,,564.0,192.0,2705.0,2307.0,0.79771,9930.0,263.25308,3261.0,,2334.0,7596.0,9930.0,3038.0,,,261.90476,0.21,,,-1,55.0,56.0,87.0,,,,,31.0,,,-48,136,15,-126.0,-43.0,262.0,80.0,129,-57,-3,0,0.0,90.0,87.0,-34.0,5.0,-69.0,PRY.MI,MI,1507.0,,721,751.0,223.0,31.0,,42.0,742.0,,,4549.0,3614.0,1507.0,2249.0,1509,129,,889,-32,-28,115.0,,341,2398.0,336,774.0,,,30.0,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,1961.0,602.0,,,27.0,,202.0,1612.0,557.0,2892.0,331.0,180.0,,,1071.0,,-345.0,596.0,224.0,2747.0,2688.0,0.76352,10245.0,263.25308,3263.0,,2370.0,7875.0,10245.0,3016.0,,,263.294,0.07841,,,3,23.0,20.0,31.0,,,,,11.0,-3.0,,-52,136,15,-34.0,-45.0,-348.0,-486.0,80,-26,-12,-8,,-439.0,31.0,27.0,7.0,,PRY.MI,MI,1572.0,,631,658.0,247.0,27.0,0.0,40.0,782.0,37.0,,4747.0,3881.0,1658.0,2354.0,1622,80,,965,35,-15,57.0,-11.0,416,2587.0,376,908.0,1.0,,27.0,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2062.0,500.0,,,27.0,,213.0,1590.0,564.0,2897.0,331.0,187.0,,,1272.0,,-263.0,593.0,212.0,2804.0,2651.0,0.99144,10486.0,263.25308,3244.0,,2415.0,8071.0,10486.0,3032.0,,,263.139,0.255,,,-2,21.0,23.0,67.0,,,,,44.0,,,-125,136,30,-232.0,-133.0,1094.0,869.0,173,-83,-6,-150,2.0,723.0,67.0,39.0,-8.0,-1.0,PRY.MI,MI,1475.0,,346,1108.0,212.0,30.0,0.0,33.0,799.0,17.0,,4955.0,4046.0,1523.0,2274.0,1861,84,,1023,-15,-12,88.0,-9.0,425,2884.0,367,935.0,74.0,1.0,1107.0,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,1976.0,497.0,,,27.0,,216.0,1618.0,577.0,2645.0,328.0,193.0,,,1082.0,,-198.0,619.0,207.0,2749.0,2603.0,0.90038,10412.0,263.22172,3397.0,,2432.0,7980.0,10412.0,2745.0,,,263.306,0.37509,,,0,81.0,81.0,114.0,,,,,33.0,,,-52,88,37,7.0,-45.0,-151.0,-346.0,61,15,7,-8,0.0,-182.0,114.0,2.0,7.0,0.0,PRY.MI,MI,1773.0,,346,378.0,652.0,28.0,0.0,16.0,1026.0,23.0,,4905.0,4207.0,1689.0,2799.0,1740,79,,1046,-11,-19,143.0,-10.0,447,2786.0,363,903.0,25.0,,32.0,,,,,,,,,,,,,,18.0,,,,,,,,
2019-06-30,,500.0,,,,,,1576.0,,,,,,,,,-304.0,,,,,,,,,,,,,,,,264.6189,0.41307,,,-1,102.0,103.0,141.0,,,,,38.0,,,-53,108,25,-173.0,-52.0,298.0,94.0,62,-60,-3,0,,70.0,141.0,-17.0,1.0,-113.0,PRY.MI,MI,,,530,,,,0.0,,,22.0,,,,,,1897,79,,1181,12,-28,175.0,-6.0,531,3078.0,374,1006.0,10.0,,,,,,,,,,,,,,,,18.0,,,,,,,,
2020-06-30,155.585,,83.719,,26.141,,42.041,569.696,1144.505,952.236,31.153,0.259,,,173.926,,-172.307,41.51,92.615,131.528,1405.543,-2.29516,2809.769,205.8486,1154.702,,1241.746,1568.023,2809.769,971.603,,,204.98317,0.42571,,,-0.013,85.735,85.748,108.897,,,,,23.149,,,-8.360000000000001,,,-22.133999999999993,-69.63900000000001,113.93900000000001,10.405000000000001,6.2299999999999995,-0.9380000000000001,,64.53399999999999,21.518,22.166,85.74800000000002,2.4029999999999996,-61.279,-107.24799999999999,REC.MI,MI,285.867,-311.188,218.392,218.392,176.604,,6.495,13.92,56.697,10.301,442.716,840.272,512.61,255.095,342.564,86.243,,,244.714,,-4.167,113.084,-0.02,0.717,330.957,92.657,131.63,1.942,,,-101.35,,,,,,,,,,36.314,,,16.963,-7.8100000000000005,,,,,,,
2020-03-31,156.152,,83.719,,26.141,,41.809,570.518,1157.39,937.442,28.469,0.246,,,247.786,,-166.878,41.941,85.451,130.415,1432.145,-2.35798,2822.687,205.78675,1092.086,,1242.667,1580.02,2822.687,937.442,,,269.20823,0.41872,,,-0.012,111.183,111.195,145.53,,,,,34.335,,,-7.459,,,-45.892,-26.124,87.216,-49.88,6.451,1.439,,-0.172,-44.027,15.2,111.195,-0.127,-18.665,-3.132,REC.MI,MI,336.124,-307.458,196.089,196.089,145.452,,9.192,30.551,63.13099999999997,,437.873,850.444,558.582,224.549,399.255,125.511,,,303.724,,-2.877,148.426,-0.019,0.13,429.235,118.223,155.29800000000003,2.017,,,-132.46,,,,,,,,,,34.928,,,15.978,3.599,,,,,,,
2019-12-31,175.481,,83.719,,26.141,,43.172,577.973,1161.76,937.344,38.566,0.234,,,248.064,,-152.223,42.849,87.939,133.342,1334.42,-2.64031,2808.93,204.95919,1100.553,,1198.577,1610.353,2808.93,937.344,,,209.02872,0.55104,,,-0.009,115.183,115.192,106.624,,,,,-8.568,,,-10.764,,,-109.371,-386.322,73.74200000000002,-69.08999999999999,6.822000000000003,-0.38899999999999996,,-16.329999999999984,2.181000000000001,-421.951,115.19199999999998,3.2570000000000006,-375.55800000000005,-94.833,REC.MI,MI,296.961,-304.374,187.923,187.923,149.817,,13.392,17.632,79.94900000000001,,437.716,809.35,586.754,226.885,376.91,107.832,,,273.598,,-5.007,111.766,-0.135,3.332,381.43,120.4,161.832,,,,-93.48,,,,,,,,,,38.1,,,15.314,2.247,,,,,,,
